Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2022/04/24,12:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:39 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:44 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:49 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:54 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:59 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,12:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,01:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,02:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,03:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,04:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,05:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,06:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,07:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,08:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,09:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,10:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:04 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:09 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:14 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:19 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:24 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:29 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:34 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:39 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:44 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:49 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:54 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/24,11:59 PM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/25,12:04 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/25,12:09 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/25,12:14 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/25,12:19 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/25,12:24 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/25,12:29 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
2022/04/25,12:34 AM,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,2.0
