ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,praxis_pm1_vals,praxis_pm2p5_vals,praxis_pm10_vals,praxis_pm1_vals_adj,praxis_pm2p5_vals_adj,praxis_pm10_vals_adj,temp_c,rel_humid,PM2.5_adj
2022-06-17 11:30:00-04:00,74.4678,85.1002,86.3393,5.8074,11.0545,13.4212,0.5932,0.2645,0.12,0.0059,0.1253,3.9,9.1,21.7,13.9,15.8,31.6,28.83,71.0,10.0537
2022-06-17 11:31:00-04:00,76.3064,85.4581,86.6722,5.0562,8.9973,10.7247,0.6012,0.2864,0.1372,0.0081,0.1104,3.8,9.3,21.1,13.1,16.1,30.6,28.83,71.0,9.8983
2022-06-17 11:32:00-04:00,75.2949,86.0649,87.2746,5.1499,9.6306,11.1879,0.5951,0.294,0.1227,0.0073,0.131,3.8,8.8,14.5,12.4,14.8,25.6,28.83,71.0,9.9559
2022-06-17 11:33:00-04:00,75.7031,86.0753,87.3515,5.0015,9.4009,10.4383,0.6014,0.2981,0.1301,0.0079,0.1165,3.8,9.8,20.7,13.1,15.9,30.6,28.83,71.0,9.9408
2022-06-17 11:34:00-04:00,76.4746,86.6299,87.6308,4.3253,8.0599,9.2906,0.6101,0.2763,0.1201,0.0084,0.0997,3.9,9.6,25.5,12.1,15.9,30.8,29.06,71.0,9.8332
2022-06-17 11:35:00-04:00,75.3419,84.5943,85.6533,7.2556,15.5228,18.1375,0.591,0.2942,0.1241,0.0075,0.1305,4.0,9.6,22.1,12.7,16.1,29.9,29.06,71.0,14.1746
2022-06-17 11:36:00-04:00,76.7396,87.433,88.5442,6.609,11.5097,12.8831,0.5934,0.3052,0.1382,0.0073,0.1171,3.9,10.1,21.5,11.9,15.6,34.7,29.06,71.0,10.2254
2022-06-17 11:37:00-04:00,75.4413,85.7385,86.8516,5.9351,11.7021,13.0861,0.6113,0.2888,0.1203,0.0086,0.1039,4.0,9.8,22.2,13.0,16.2,32.8,29.06,71.0,10.3667
2022-06-17 11:38:00-04:00,76.5149,86.594,87.6267,7.2599,13.2982,14.7725,0.6041,0.2896,0.1314,0.0069,0.12,4.0,9.6,20.4,12.4,16.0,31.6,29.06,71.0,12.5308
2022-06-17 11:39:00-04:00,74.6177,84.8562,85.9434,8.2495,13.401,15.2972,0.5919,0.2659,0.129,0.0064,0.1306,3.9,9.1,25.9,12.0,15.6,37.4,28.94,71.0,12.6833
2022-06-17 11:40:00-04:00,78.1421,88.3098,89.4094,7.4581,12.0472,13.9122,0.6047,0.291,0.1362,0.0075,0.1125,3.9,9.2,21.5,13.2,16.7,37.4,28.94,71.0,10.6903
2022-06-17 11:41:00-04:00,74.7044,85.9936,87.2788,6.7685,11.6729,13.8935,0.5954,0.2585,0.1368,0.0065,0.1316,3.9,10.0,21.6,12.5,16.9,31.4,28.94,71.0,10.4055
2022-06-17 11:42:00-04:00,75.7035,87.1354,88.3247,5.6493,10.0879,11.5538,0.5849,0.2763,0.1316,0.0065,0.1258,3.7,8.7,21.0,11.6,15.8,28.2,28.94,71.0,9.9854
2022-06-17 11:43:00-04:00,75.7729,85.7152,86.9709,7.3046,12.0685,13.5901,0.5742,0.2688,0.133,0.007,0.1235,3.8,8.5,17.2,12.0,15.4,26.9,28.94,71.0,10.7275
2022-06-17 11:44:00-04:00,74.8298,86.6612,87.9413,6.4676,13.6201,15.4241,0.5629,0.2921,0.1193,0.0085,0.1176,4.0,9.5,17.1,12.8,15.9,27.4,29.22,70.0,13.2789
2022-06-17 11:45:00-04:00,76.2614,87.6023,88.8041,6.7789,13.4964,16.1627,0.5805,0.2657,0.142,0.0074,0.1188,3.9,8.4,20.5,12.9,16.0,31.1,29.22,70.0,13.0844
2022-06-17 11:46:00-04:00,77.3263,88.0597,89.0713,5.65,11.1057,13.0242,0.6022,0.2932,0.1246,0.0084,0.1391,3.8,8.4,16.5,12.6,15.6,30.1,29.22,70.0,10.3172
2022-06-17 11:47:00-04:00,78.8475,88.4867,89.5441,6.2201,12.7888,14.6524,0.6144,0.3302,0.1267,0.0076,0.1108,3.9,8.9,21.9,12.7,16.2,29.4,29.22,70.0,12.1543
2022-06-17 11:48:00-04:00,75.8121,87.6443,88.8033,5.8513,10.9176,12.8952,0.5743,0.2628,0.1209,0.0068,0.127,3.7,9.2,22.8,12.6,17.0,38.7,29.22,70.0,10.1676
2022-06-17 11:49:00-04:00,75.912,86.849,88.1473,6.0794,12.0969,14.3691,0.6048,0.2829,0.1279,0.0064,0.1137,3.8,8.7,18.0,11.5,14.2,26.5,29.44,69.0,11.8659
2022-06-17 11:50:00-04:00,74.9738,85.2228,86.3708,5.512,10.6707,11.9936,0.5955,0.2806,0.1295,0.0063,0.1217,3.9,9.6,23.0,11.5,15.1,27.6,29.44,69.0,10.4474
2022-06-17 11:51:00-04:00,75.4234,85.0682,86.2376,5.9239,12.4434,14.5259,0.5699,0.2641,0.1294,0.0086,0.1403,3.9,9.9,27.2,12.3,17.0,32.0,29.44,69.0,12.2822
2022-06-17 11:52:00-04:00,77.0885,86.4166,87.7805,5.4163,10.2913,12.0159,0.5673,0.2745,0.1481,0.0091,0.1267,3.9,9.6,19.0,12.2,16.8,28.9,29.44,69.0,10.2449
2022-06-17 11:53:00-04:00,75.9675,86.3581,87.5112,4.8298,8.9849,10.5103,0.6067,0.2877,0.1263,0.0066,0.1119,4.1,10.1,21.4,12.6,17.1,29.3,29.44,69.0,9.7746
2022-06-17 11:54:00-04:00,78.0042,86.4187,87.6355,5.3865,10.404,12.156,0.5856,0.3168,0.125,0.0081,0.119,4.1,10.4,27.8,12.5,16.8,29.0,29.56,69.0,10.2839
2022-06-17 11:55:00-04:00,74.9644,85.8981,87.1319,6.0382,11.3486,12.9132,0.5964,0.2673,0.1247,0.0068,0.1213,3.9,9.4,18.6,11.9,16.4,28.8,29.56,69.0,11.1197
2022-06-17 11:56:00-04:00,77.6621,87.4729,88.6395,5.6793,10.0274,11.0206,0.6037,0.2728,0.1379,0.0073,0.1144,3.8,8.7,17.6,11.6,15.5,26.8,29.56,69.0,10.0423
2022-06-17 11:57:00-04:00,76.596,86.6853,87.971,7.0384,12.8837,14.1055,0.5625,0.2937,0.1319,0.0072,0.1189,3.7,8.7,14.5,11.2,14.8,25.1,29.56,69.0,12.746
2022-06-17 11:58:00-04:00,77.8582,86.5599,87.6629,5.905,10.6976,12.1347,0.5637,0.3079,0.1279,0.0104,0.1166,3.7,9.1,23.3,11.8,15.5,37.5,29.56,69.0,10.4346
2022-06-17 11:59:00-04:00,75.2386,85.0316,86.0366,7.3117,13.3217,15.4768,0.5952,0.2711,0.1243,0.0052,0.1174,3.6,9.0,26.8,11.2,15.5,36.2,29.61,68.0,13.9042
2022-06-17 12:00:00-04:00,77.0159,86.6155,87.8072,7.7975,14.5581,17.3817,0.5708,0.3005,0.1312,0.008,0.1236,3.4,8.2,20.4,12.1,16.4,38.2,29.61,68.0,14.7183
2022-06-17 12:01:00-04:00,75.9961,86.7307,87.8017,5.7286,10.0817,11.6286,0.6033,0.2751,0.1313,0.0073,0.1115,3.3,8.3,17.2,11.0,14.6,27.9,29.61,68.0,10.9463
2022-06-17 12:02:00-04:00,75.7548,85.6646,86.7541,4.9718,8.4271,9.2587,0.6098,0.2713,0.1323,0.0073,0.1019,3.6,8.8,28.3,11.9,14.9,31.4,29.61,68.0,10.023
2022-06-17 12:03:00-04:00,77.5573,86.1413,87.2352,4.6158,8.5717,10.4318,0.6032,0.3004,0.1197,0.0079,0.1177,3.5,8.7,27.6,12.0,16.8,47.9,29.61,68.0,10.0438
2022-06-17 12:04:00-04:00,74.9721,85.3451,86.5272,6.0373,12.4018,15.1849,0.6059,0.2645,0.1324,0.0074,0.1019,3.6,9.3,27.5,12.2,14.5,32.0,30.06,63.0,13.7058
2022-06-17 12:05:00-04:00,76.081,86.6191,87.887,5.7259,11.9428,14.141,0.5818,0.2671,0.1299,0.009,0.1277,3.3,8.8,18.9,10.9,15.9,29.6,30.06,63.0,13.4332
2022-06-17 12:06:00-04:00,74.6833,85.89,87.0919,5.2885,9.807,11.0933,0.569,0.2713,0.1349,0.0088,0.1378,3.2,8.5,16.6,11.3,15.0,26.7,30.06,63.0,12.4208
2022-06-17 12:07:00-04:00,78.1662,87.9853,88.9792,8.3209,13.7216,15.3368,0.6146,0.328,0.1233,0.0079,0.1158,3.2,7.8,21.8,11.2,14.5,33.8,30.06,63.0,14.3624
2022-06-17 12:08:00-04:00,73.065,84.1923,85.5162,6.0655,10.3242,11.8274,0.5744,0.2489,0.1403,0.0066,0.1234,3.2,7.8,13.0,11.4,14.1,25.9,30.06,63.0,12.6905
2022-06-17 12:09:00-04:00,75.5403,86.1685,87.4876,5.1825,10.7947,13.0985,0.5929,0.2622,0.1387,0.0076,0.1159,3.4,8.3,18.2,11.6,14.1,27.3,29.94,62.0,12.8479
2022-06-17 12:10:00-04:00,74.7123,85.838,87.0718,4.2164,7.5715,8.2842,0.6033,0.2924,0.1155,0.0072,0.1173,3.2,8.1,18.3,11.8,15.7,25.7,29.94,62.0,11.267
2022-06-17 12:11:00-04:00,73.8133,83.6139,84.7021,4.754,9.7239,11.6783,0.5913,0.2819,0.1296,0.0075,0.1011,3.3,8.0,17.2,11.8,14.6,28.4,29.94,62.0,12.3624
2022-06-17 12:12:00-04:00,75.6581,86.085,87.3806,5.878,11.654,13.9056,0.5816,0.2691,0.1372,0.0059,0.1297,3.5,7.8,13.7,12.7,14.9,27.1,29.94,62.0,13.1451
2022-06-17 12:13:00-04:00,74.1147,85.4286,86.8307,6.1491,11.8672,13.9806,0.5837,0.2617,0.1435,0.0072,0.1276,3.3,7.9,23.6,12.7,14.8,39.0,29.94,62.0,13.2038
2022-06-17 12:14:00-04:00,77.6278,86.8138,87.8743,6.0942,12.1271,14.1599,0.6074,0.2718,0.1179,0.0076,0.1005,3.1,8.2,16.9,11.7,15.2,29.7,30.22,63.0,13.4915
2022-06-17 12:15:00-04:00,74.4305,86.0552,87.2098,7.9434,17.5031,20.638,0.5706,0.2551,0.1299,0.0063,0.1412,3.2,8.1,20.4,11.5,14.0,28.5,30.22,63.0,15.7676
2022-06-17 12:16:00-04:00,76.2322,86.8699,87.8677,5.4993,8.9211,9.7447,0.6235,0.2954,0.1218,0.0064,0.1085,3.4,9.3,20.2,11.9,14.6,28.2,30.22,63.0,11.9865
2022-06-17 12:17:00-04:00,76.942,85.417,86.45,4.6338,9.2466,11.5354,0.5863,0.3095,0.1286,0.0109,0.1037,3.4,8.2,20.3,11.4,14.0,28.7,30.22,63.0,12.1466
2022-06-17 12:18:00-04:00,77.0655,87.1634,88.3488,5.5774,11.2519,12.7108,0.599,0.2764,0.1364,0.008,0.1113,3.4,8.1,24.5,12.3,15.6,31.7,30.22,63.0,13.0019
2022-06-17 12:19:00-04:00,75.4635,85.5899,86.9094,5.4366,10.364,11.7658,0.5824,0.2692,0.1198,0.0069,0.11,3.4,8.4,20.1,12.0,16.0,40.8,30.06,65.0,12.6941
2022-06-17 12:20:00-04:00,74.0702,85.0062,86.3177,6.6341,12.1084,14.6254,0.6035,0.2345,0.1373,0.0062,0.1161,3.3,8.9,28.0,11.8,15.1,33.9,30.06,65.0,13.7059
2022-06-17 12:21:00-04:00,75.0673,84.404,85.5997,5.7914,10.4726,12.2252,0.5984,0.2724,0.1364,0.0062,0.1195,3.4,8.0,24.1,11.5,15.0,31.5,30.06,65.0,12.748
2022-06-17 12:22:00-04:00,74.0452,84.8009,86.1662,6.2466,11.7204,13.5867,0.6032,0.2547,0.1306,0.0081,0.1072,3.4,8.8,20.7,11.0,14.3,30.2,30.06,65.0,13.457
2022-06-17 12:23:00-04:00,75.0353,83.8304,85.0314,6.1055,11.0478,12.6892,0.6007,0.2541,0.1287,0.0078,0.1109,3.2,7.2,18.6,10.9,13.3,25.8,30.06,65.0,13.141
2022-06-17 12:24:00-04:00,73.5845,84.0823,85.2653,6.2115,12.1666,13.6087,0.5876,0.2718,0.1309,0.0074,0.1355,3.5,8.3,23.4,12.2,14.6,28.9,29.94,64.0,13.7701
2022-06-17 12:25:00-04:00,74.8528,84.3863,85.4923,8.8517,14.4707,15.4598,0.6022,0.2553,0.1229,0.0063,0.1065,3.5,8.8,20.7,12.4,15.4,32.9,29.94,64.0,15.0444
2022-06-17 12:26:00-04:00,74.25,85.317,86.5378,11.6862,18.8215,22.2572,0.5936,0.2497,0.1275,0.0068,0.1253,3.6,8.6,17.3,11.7,14.1,29.4,29.94,64.0,16.1837
2022-06-17 12:27:00-04:00,74.8426,84.4542,85.6523,9.4866,16.1028,18.1157,0.6039,0.2935,0.1224,0.0081,0.1044,3.5,8.8,21.9,12.7,15.5,30.8,29.94,64.0,15.61
2022-06-17 12:28:00-04:00,75.1707,84.2838,85.4468,8.6336,14.6454,16.7366,0.598,0.2658,0.1207,0.0072,0.1087,3.5,8.3,16.4,11.6,15.0,28.1,29.94,64.0,15.0962
2022-06-17 12:29:00-04:00,73.3326,83.1629,84.3861,7.7983,16.1453,19.1324,0.6005,0.2608,0.1345,0.0066,0.1083,3.3,8.2,15.4,11.0,14.5,27.1,30.06,64.0,15.6045
2022-06-17 12:30:00-04:00,75.4048,85.0985,86.2765,7.0601,12.9699,14.8565,0.5955,0.2991,0.13,0.0063,0.1133,3.2,7.7,15.9,10.9,13.2,26.4,30.06,64.0,14.0878
2022-06-17 12:31:00-04:00,74.4861,85.6255,87.0142,5.6879,10.5787,12.1823,0.5821,0.2591,0.1347,0.0066,0.1343,3.1,7.8,24.7,11.4,15.4,39.8,30.06,64.0,12.7304
2022-06-17 12:32:00-04:00,76.4848,86.1262,87.2412,6.399,12.3911,13.909,0.5922,0.2937,0.1306,0.0082,0.1123,3.2,7.5,15.8,11.2,14.1,26.8,30.06,64.0,13.8678
2022-06-17 12:33:00-04:00,75.8935,86.2468,87.3669,5.0759,8.5466,10.4048,0.6013,0.2653,0.1304,0.0064,0.1151,3.2,7.8,15.8,11.2,13.7,28.9,30.06,64.0,11.6598
2022-06-17 12:34:00-04:00,75.1884,85.7139,87.1594,5.0938,10.9635,12.6383,0.5817,0.2817,0.1219,0.0065,0.1208,3.6,9.0,20.2,11.7,15.3,30.6,30.78,60.0,12.2884
2022-06-17 12:35:00-04:00,76.0749,86.3631,87.4696,5.5358,11.9301,13.7703,0.5857,0.2854,0.1313,0.0081,0.1073,3.6,8.5,23.0,12.6,15.7,32.9,30.78,60.0,12.5474
2022-06-17 12:36:00-04:00,73.972,85.0928,86.3643,5.0064,10.1885,12.0259,0.5888,0.2466,0.1268,0.0072,0.1265,3.5,8.2,16.9,13.0,15.2,30.8,30.78,60.0,12.007
2022-06-17 12:37:00-04:00,75.8518,85.7369,86.838,8.169,13.6029,15.7755,0.6044,0.2619,0.1239,0.006,0.0961,3.1,7.2,15.0,11.9,14.3,28.3,30.78,60.0,13.3086
2022-06-17 12:38:00-04:00,75.0349,84.9682,86.2592,13.7561,20.2347,21.8064,0.5875,0.2685,0.1288,0.0073,0.1215,3.1,7.7,16.7,11.4,14.9,30.8,30.78,60.0,15.8466
2022-06-17 12:39:00-04:00,76.0719,85.5685,86.7762,8.1216,11.9929,13.2347,0.611,0.285,0.1311,0.0074,0.1104,3.2,7.4,15.1,11.5,14.2,27.1,30.5,63.0,13.3363
2022-06-17 12:40:00-04:00,75.9123,85.9768,87.2284,7.0651,11.2237,12.1352,0.6022,0.2894,0.1327,0.0079,0.1139,3.2,8.0,21.0,12.0,14.7,30.2,30.5,63.0,12.9221
2022-06-17 12:41:00-04:00,76.1371,87.2567,88.5242,5.439,9.2056,10.4114,0.598,0.2709,0.1497,0.0075,0.1188,3.2,7.4,16.0,11.3,14.3,29.3,30.5,63.0,12.0632
2022-06-17 12:42:00-04:00,75.1881,87.4494,88.7428,8.1541,13.6606,15.6308,0.585,0.2609,0.1317,0.007,0.1295,3.2,7.4,21.1,11.8,14.3,30.9,30.5,63.0,14.1693
2022-06-17 12:43:00-04:00,77.8147,88.6968,89.798,6.6319,12.1007,15.3813,0.5682,0.3177,0.1412,0.0093,0.1163,3.0,6.9,22.3,11.7,13.8,38.8,30.5,63.0,13.3754
2022-06-17 12:44:00-04:00,75.1823,86.2593,87.4459,8.7406,16.5168,18.6528,0.61,0.275,0.1224,0.007,0.1152,3.4,8.4,19.2,11.5,14.4,30.2,30.11,63.0,15.5249
2022-06-17 12:45:00-04:00,75.3517,86.3314,87.5999,7.4637,14.0263,15.9132,0.6198,0.2722,0.1329,0.0074,0.1158,3.4,8.5,19.2,11.3,14.3,28.9,30.11,63.0,14.533
2022-06-17 12:46:00-04:00,77.4758,88.0538,89.3731,6.2127,10.5508,12.2187,0.5825,0.3096,0.1215,0.0078,0.1476,3.3,8.2,18.2,11.1,14.5,29.2,30.11,63.0,12.7376
2022-06-17 12:47:00-04:00,75.7041,86.3555,87.6591,7.1842,13.882,16.3582,0.5768,0.2984,0.1281,0.0108,0.1132,3.2,8.0,14.5,11.2,14.1,25.9,30.11,63.0,14.4559
2022-06-17 12:48:00-04:00,74.7377,85.4068,86.6429,7.2177,13.1468,14.0127,0.5916,0.2784,0.1269,0.0066,0.1139,3.0,7.2,13.0,11.2,13.9,25.0,30.11,63.0,14.1227
2022-06-17 12:49:00-04:00,74.0474,84.8892,86.3121,6.0326,10.1162,11.2046,0.5806,0.2507,0.1322,0.0064,0.1148,3.1,7.5,15.5,11.5,13.2,25.0,30.44,62.0,12.4369
2022-06-17 12:50:00-04:00,76.0408,86.7373,88.1075,4.8356,8.1268,9.4575,0.5683,0.2894,0.1427,0.0072,0.1163,3.1,7.2,12.7,12.2,14.5,27.6,30.44,62.0,11.513
2022-06-17 12:51:00-04:00,74.4764,84.1646,85.3493,4.5489,9.4081,10.9097,0.5963,0.268,0.1351,0.007,0.1197,2.9,7.1,12.5,11.2,12.9,22.7,30.44,62.0,12.1865
2022-06-17 12:52:00-04:00,74.706,83.9974,85.2097,4.5633,8.4277,9.2642,0.6026,0.2659,0.1284,0.0064,0.1119,3.0,7.3,16.8,12.0,15.2,29.1,30.44,62.0,11.7335
2022-06-17 12:53:00-04:00,75.1098,84.9912,86.1784,5.845,12.1784,13.7123,0.5889,0.2963,0.1339,0.0072,0.1194,2.8,6.7,13.3,10.9,14.1,26.5,30.44,62.0,13.1775
2022-06-17 12:54:00-04:00,74.98,86.9543,88.1086,6.9371,13.646,16.0862,0.6152,0.3199,0.1304,0.0083,0.1135,2.8,6.5,14.0,10.9,13.7,25.8,30.89,60.0,13.3
2022-06-17 12:55:00-04:00,76.0304,86.2127,87.3863,6.3036,12.4133,14.9116,0.611,0.2902,0.1323,0.0068,0.1098,3.0,8.1,22.5,11.5,15.0,39.9,30.89,60.0,12.72
2022-06-17 12:56:00-04:00,76.6081,87.6868,88.6142,5.4793,9.6012,10.693,0.6081,0.2957,0.1279,0.0086,0.1103,3.2,8.5,22.8,11.3,15.1,32.0,30.89,60.0,11.8271
2022-06-17 12:57:00-04:00,77.4417,86.839,87.9125,7.2129,11.6255,13.8612,0.5944,0.3,0.1222,0.0077,0.1218,3.2,8.2,15.1,11.9,14.7,27.4,30.89,60.0,12.4372
2022-06-17 12:58:00-04:00,75.734,87.0242,88.2751,5.5842,8.9376,10.1114,0.595,0.2816,0.1376,0.0089,0.1183,3.2,7.9,15.8,11.6,14.6,30.7,30.89,60.0,11.5121
2022-06-17 12:59:00-04:00,76.9753,86.0881,87.1903,4.9865,7.9907,8.6877,0.6075,0.3355,0.1267,0.0073,0.1093,3.2,7.1,12.7,11.5,14.1,26.5,31.22,58.0,10.7995
2022-06-17 13:00:00-04:00,74.5776,84.2725,85.5832,5.6888,11.5086,13.7274,0.5863,0.2834,0.128,0.0069,0.1147,3.1,7.9,23.3,11.6,13.6,28.6,31.22,58.0,11.99
2022-06-17 13:01:00-04:00,75.9356,85.203,86.4331,5.1756,8.6373,9.265,0.5778,0.2875,0.1293,0.0097,0.1244,2.6,6.5,17.4,11.2,13.1,29.7,31.22,58.0,11.0858
2022-06-17 13:02:00-04:00,75.9876,85.9468,87.1159,4.9267,9.3576,11.1093,0.5816,0.2898,0.1351,0.0111,0.1188,2.6,6.9,12.3,10.9,13.0,23.2,31.22,58.0,11.3621
2022-06-17 13:03:00-04:00,74.0312,84.8672,86.0744,4.0435,7.0109,8.17,0.6075,0.2718,0.1261,0.007,0.11,2.8,7.5,21.1,11.2,15.0,36.9,31.22,58.0,10.5648
2022-06-17 13:04:00-04:00,75.6574,85.1494,86.3606,4.4494,8.2348,9.2065,0.6027,0.2986,0.1158,0.0069,0.1111,2.6,6.8,23.5,10.7,13.0,28.4,31.28,57.0,10.7336
2022-06-17 13:05:00-04:00,75.3229,85.0732,86.3227,3.403,5.6847,6.637,0.6099,0.2799,0.1266,0.0078,0.1173,3.0,7.9,26.8,12.2,14.5,33.9,31.28,57.0,10.1698
