ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,praxis_pm1_vals,praxis_pm2p5_vals,praxis_pm10_vals,praxis_pm1_vals_adj,praxis_pm2p5_vals_adj,praxis_pm10_vals_adj,temp_c,rel_humid,PM2.5_adj
2022-06-16 17:48:00-04:00,55.7585,64.9469,66.6801,2.2256,4.844,5.3406,0.4112,0.2606,0.1241,0.0193,0.2066,1.4,6.9,28.2,3.3,5.6,15.4,20.22,86.0,9.144
2022-06-16 17:49:00-04:00,52.4485,60.5255,62.476,2.5609,6.5389,7.4574,0.4609,0.2409,0.1467,0.0166,0.1345,1.3,6.3,23.4,2.9,4.6,12.6,20.22,86.0,9.933
2022-06-16 17:50:00-04:00,54.2461,65.1293,66.5412,2.6336,5.6923,6.3536,0.4837,0.2357,0.1545,0.0156,0.1449,1.3,6.8,22.7,3.2,5.2,13.3,20.22,86.0,9.5302
2022-06-16 17:51:00-04:00,54.3561,63.7794,65.901,2.4963,5.3174,5.967,0.4159,0.2237,0.1384,0.0172,0.2034,1.4,6.6,22.3,3.2,5.7,13.5,20.22,86.0,9.3668
2022-06-16 17:52:00-04:00,58.2713,68.4367,69.3863,2.9564,7.1592,7.8365,0.3999,0.2688,0.1342,0.0186,0.2167,1.2,5.9,19.6,3.4,5.0,14.4,20.22,86.0,10.1725
2022-06-16 17:53:00-04:00,58.4234,67.6222,68.6029,2.6852,6.0862,6.7548,0.458,0.2211,0.1196,0.0167,0.1895,1.2,5.6,22.0,3.2,4.9,12.9,20.22,86.0,9.7412
2022-06-16 17:54:00-04:00,59.4047,67.7105,68.7854,2.7701,6.8314,7.7283,0.4276,0.2846,0.1296,0.0203,0.1672,1.3,6.6,28.7,3.6,5.9,15.5,20.28,86.0,10.0376
2022-06-16 17:55:00-04:00,57.6375,62.6156,63.9837,4.9424,11.119,11.9672,0.3922,0.2792,0.1715,0.0195,0.1815,1.2,6.0,17.9,3.7,5.2,14.9,20.28,86.0,10.556
2022-06-16 17:56:00-04:00,58.9758,63.3223,64.4158,3.6053,6.205,6.5486,0.3681,0.2814,0.1729,0.0141,0.1751,1.4,6.3,24.1,3.8,5.9,14.0,20.28,86.0,9.807
2022-06-16 17:57:00-04:00,60.8268,66.0998,67.3805,2.888,5.719,6.3256,0.3832,0.2587,0.1277,0.0154,0.2517,1.4,6.2,21.4,3.6,5.7,14.0,20.28,86.0,9.5668
2022-06-16 17:58:00-04:00,62.6777,67.2084,68.2737,2.7163,6.4341,7.2036,0.3304,0.2935,0.1,0.0096,0.4177,1.2,6.0,25.8,3.8,6.0,17.0,20.28,86.0,9.9122
2022-06-16 17:59:00-04:00,64.216,70.5017,71.191,2.3156,4.7084,4.9752,0.3272,0.2298,0.1008,0.012,0.4601,1.4,7.0,26.5,3.6,5.6,15.1,20.28,86.0,9.1028
2022-06-16 18:00:00-04:00,70.0007,74.3496,74.6697,2.1326,4.5292,5.3556,0.3211,0.2519,0.0979,0.0078,0.4217,1.3,6.6,21.0,3.6,5.4,13.8,20.28,86.0,9.0028
2022-06-16 18:01:00-04:00,65.0951,69.2594,69.8997,2.6529,6.4377,7.3463,0.3148,0.2629,0.1492,0.0153,0.3775,1.5,7.6,24.5,4.0,6.1,16.1,20.28,86.0,9.9122
2022-06-16 18:02:00-04:00,63.047,68.5581,69.5873,2.8167,6.1598,6.7821,0.372,0.2566,0.1387,0.0166,0.3105,1.4,7.1,27.5,3.8,6.0,19.4,20.28,86.0,9.7726
2022-06-16 18:03:00-04:00,56.3983,63.2559,65.0404,2.7644,5.7791,6.2214,0.4737,0.2207,0.1673,0.0161,0.1581,1.4,6.9,22.0,3.6,5.5,14.6,20.28,86.0,9.5987
2022-06-16 18:04:00-04:00,53.9313,61.7208,63.7025,2.2438,4.6237,5.175,0.4383,0.2466,0.1653,0.0182,0.1366,1.4,7.6,28.4,4.0,6.0,17.6,20.22,87.0,8.9277
2022-06-16 18:05:00-04:00,56.2617,63.3462,64.8622,1.7685,3.4053,3.6415,0.4614,0.265,0.1546,0.0183,0.1322,1.4,7.2,34.0,4.1,6.3,17.1,20.22,87.0,8.5341
2022-06-16 18:06:00-04:00,55.5704,63.7477,66.176,1.9709,4.6673,5.1787,0.4897,0.2271,0.1396,0.017,0.1455,1.4,6.8,17.9,4.0,5.7,15.5,20.22,87.0,8.9316
2022-06-16 18:07:00-04:00,54.9721,63.1505,65.1367,2.2627,5.0228,5.4215,0.4584,0.2464,0.1515,0.0174,0.1443,1.5,7.4,24.2,3.9,5.6,16.4,20.22,87.0,9.0316
2022-06-16 18:08:00-04:00,55.0044,63.4197,65.083,1.8347,3.7509,4.2276,0.4311,0.2485,0.1594,0.0198,0.1492,1.4,6.9,19.2,4.1,6.0,15.3,20.22,87.0,8.6618
2022-06-16 18:09:00-04:00,54.8645,65.4043,67.0583,1.392,2.86,3.0753,0.4673,0.2356,0.1532,0.0176,0.1608,1.3,5.8,18.1,3.5,5.2,16.0,20.22,88.0,7.8603
2022-06-16 18:10:00-04:00,56.0654,65.4546,66.3983,1.4562,3.093,3.3178,0.4869,0.258,0.1272,0.0219,0.1317,1.3,6.8,21.0,3.9,5.6,17.6,20.22,88.0,7.9936
2022-06-16 18:11:00-04:00,55.8649,65.7095,66.8935,1.826,4.1323,4.4735,0.4955,0.2565,0.1404,0.0228,0.1345,1.3,6.0,22.0,3.9,5.9,15.0,20.22,88.0,8.4591
2022-06-16 18:12:00-04:00,56.3907,64.4867,66.3758,1.9436,4.4488,5.0836,0.466,0.2213,0.1627,0.0132,0.1508,1.4,6.6,22.4,3.7,5.8,15.6,20.22,88.0,8.6519
2022-06-16 18:13:00-04:00,55.8543,63.5449,65.2726,1.6381,3.3197,3.6066,0.4774,0.2437,0.146,0.0175,0.154,1.3,5.7,16.4,3.6,5.5,14.7,20.22,88.0,8.1094
2022-06-16 18:14:00-04:00,55.5393,64.2498,65.7065,2.7055,6.3406,7.2858,0.4955,0.2387,0.1265,0.0172,0.1278,1.4,6.7,24.9,3.7,5.7,15.2,20.22,88.0,9.4963
2022-06-16 18:15:00-04:00,55.8223,63.2187,64.8264,2.3276,4.9413,5.5126,0.4998,0.2352,0.1364,0.0197,0.1363,1.4,6.3,21.5,4.1,6.4,15.7,20.22,88.0,8.883
2022-06-16 18:16:00-04:00,54.3176,60.7287,62.1988,2.3312,5.4057,6.0787,0.4148,0.2462,0.1491,0.0164,0.1818,1.4,7.1,29.7,3.8,5.8,16.9,20.22,88.0,9.1101
2022-06-16 18:17:00-04:00,54.4871,60.5641,62.0977,1.7843,3.7751,4.0733,0.4347,0.2652,0.1349,0.0176,0.1643,1.5,6.6,23.3,3.9,6.4,15.4,20.22,88.0,8.3163
2022-06-16 18:18:00-04:00,55.4066,60.9774,62.4373,1.9694,4.5223,5.0519,0.4563,0.2605,0.1488,0.0209,0.1414,1.6,8.3,26.0,4.2,6.3,16.9,20.22,88.0,8.6648
2022-06-16 18:19:00-04:00,55.696,62.1689,63.7067,2.0664,4.4867,4.9065,0.4375,0.2638,0.1416,0.018,0.1691,1.5,7.2,19.2,3.9,5.9,15.1,20.17,88.0,8.6562
2022-06-16 18:20:00-04:00,58.0918,65.5127,67.0571,1.5332,3.1791,3.4285,0.4606,0.262,0.1332,0.018,0.1829,1.6,6.6,17.6,4.3,6.5,15.0,20.17,88.0,8.0342
2022-06-16 18:21:00-04:00,59.2187,64.0074,65.5317,1.6522,3.8194,4.2333,0.4066,0.2525,0.1702,0.021,0.1558,1.6,7.2,19.8,4.0,6.0,16.4,20.17,88.0,8.3299
2022-06-16 18:22:00-04:00,58.1291,64.0301,65.6022,1.5408,3.6332,4.1259,0.4313,0.2705,0.1642,0.0189,0.1499,1.6,7.8,23.3,4.0,6.4,16.9,20.17,88.0,8.2292
2022-06-16 18:23:00-04:00,56.1731,63.0324,65.0524,1.8552,4.6723,5.2246,0.4355,0.2783,0.1655,0.0237,0.1434,1.5,6.9,23.8,4.3,6.6,18.1,20.17,88.0,8.7472
2022-06-16 18:24:00-04:00,58.3989,64.7376,66.2627,1.885,4.5536,5.026,0.4222,0.292,0.1607,0.0254,0.1372,1.7,8.3,24.7,4.5,6.8,18.9,20.11,88.0,8.6805
2022-06-16 18:25:00-04:00,59.9116,66.5121,68.4877,2.1505,5.1102,5.4118,0.4438,0.2542,0.1512,0.0223,0.1681,1.9,7.5,18.5,5.0,7.5,17.6,20.11,88.0,8.9756
2022-06-16 18:26:00-04:00,54.016,62.9459,64.8032,1.8359,4.1033,4.5486,0.4783,0.2337,0.1441,0.0175,0.1658,1.7,6.5,16.2,4.0,6.1,12.6,20.11,88.0,8.4312
2022-06-16 18:27:00-04:00,54.7183,61.7594,63.271,1.7855,4.1496,4.6097,0.4655,0.2297,0.1367,0.0151,0.1404,1.5,7.1,18.4,3.7,5.9,14.4,20.11,88.0,8.4531
2022-06-16 18:28:00-04:00,56.2135,62.9664,64.4971,2.2284,5.0522,5.4579,0.4224,0.2298,0.1465,0.0187,0.1546,1.6,6.9,25.4,3.9,6.4,17.6,20.11,88.0,8.9473
2022-06-16 18:29:00-04:00,57.4768,63.8308,65.3459,1.8043,3.4547,3.8792,0.448,0.2511,0.1484,0.0157,0.1622,1.4,6.3,27.1,3.5,5.7,17.5,20.11,89.0,7.6824
2022-06-16 18:30:00-04:00,55.3881,61.9838,63.9501,2.1771,5.4286,5.915,0.4166,0.2463,0.1537,0.0187,0.1551,1.5,7.4,29.2,4.0,6.2,17.7,20.11,89.0,9.0623
2022-06-16 18:31:00-04:00,54.4016,62.4306,64.5669,6.8861,13.3615,14.476,0.4048,0.2504,0.1576,0.0241,0.141,1.3,6.8,23.3,3.4,5.4,16.0,20.11,89.0,9.8643
2022-06-16 18:32:00-04:00,57.2537,63.9695,65.9593,10.7633,20.59,21.4471,0.4783,0.274,0.155,0.0164,0.1248,1.4,7.3,22.4,4.0,6.0,16.7,20.11,89.0,12.5541
2022-06-16 18:33:00-04:00,56.7195,62.6317,64.1757,14.305,25.0426,25.6545,0.429,0.2567,0.1798,0.0167,0.1447,1.3,6.9,29.4,3.4,5.3,17.4,20.11,89.0,13.3033
2022-06-16 18:34:00-04:00,53.2797,61.1831,62.8153,8.0185,10.7833,10.9378,0.4759,0.2277,0.1468,0.0155,0.1518,1.5,6.7,24.0,4.0,5.8,17.4,20.11,88.0,10.2851
2022-06-16 18:35:00-04:00,58.6894,64.5469,65.9244,3.7674,5.7656,6.0845,0.4287,0.2578,0.1543,0.0216,0.156,1.6,7.9,25.5,4.1,6.4,18.5,20.11,88.0,9.2805
2022-06-16 18:36:00-04:00,57.2012,62.8692,64.4308,2.9301,5.9299,6.468,0.4264,0.2376,0.1505,0.0151,0.181,1.4,8.1,25.9,3.8,6.4,16.9,20.11,88.0,9.3594
2022-06-16 18:37:00-04:00,54.3278,62.3602,64.5641,2.3022,3.9441,4.1621,0.4498,0.2327,0.1589,0.0155,0.1496,1.5,6.9,23.9,3.9,5.7,17.6,20.11,88.0,8.3622
2022-06-16 18:38:00-04:00,52.4293,61.4123,63.0671,1.9685,3.3244,3.4825,0.4423,0.2384,0.1453,0.0176,0.1384,1.4,6.8,26.3,3.9,6.1,16.4,20.11,88.0,8.113
2022-06-16 18:39:00-04:00,56.971,63.2103,64.6609,2.4363,4.5432,4.9571,0.4249,0.2588,0.1615,0.0253,0.1454,1.7,8.2,31.4,4.1,6.9,18.1,20.22,88.0,8.675
2022-06-16 18:40:00-04:00,54.6975,62.3269,63.6459,1.9862,3.6152,3.8399,0.4619,0.2611,0.1674,0.0202,0.1232,1.7,7.0,20.1,4.1,6.6,16.5,20.22,88.0,8.234
2022-06-16 18:41:00-04:00,56.8228,61.335,62.7919,2.0094,4.2687,4.8713,0.4044,0.2542,0.2014,0.0193,0.1329,1.8,6.6,22.3,4.5,7.6,17.6,20.22,88.0,8.524
2022-06-16 18:42:00-04:00,58.7035,63.4582,64.9766,1.784,3.1096,3.4628,0.4724,0.2653,0.1436,0.022,0.1784,2.0,7.9,32.5,4.2,7.2,18.9,20.22,88.0,8.0148
2022-06-16 18:43:00-04:00,58.5152,64.22,65.8071,2.2884,5.4838,6.2738,0.4624,0.2277,0.155,0.0191,0.1511,1.7,7.4,22.3,4.2,6.9,17.7,20.22,88.0,9.1293
2022-06-16 18:44:00-04:00,51.4457,59.3647,61.2866,1.7603,3.6584,3.9823,0.439,0.2378,0.1613,0.016,0.1366,1.4,6.3,26.8,3.5,5.8,17.7,20.22,88.0,8.268
2022-06-16 18:45:00-04:00,56.2158,69.0742,71.0846,1.9813,4.3484,4.5827,0.4641,0.2328,0.1471,0.0182,0.1524,1.7,7.6,31.8,4.3,7.4,19.1,20.22,88.0,8.5637
2022-06-16 18:46:00-04:00,55.9796,61.9041,63.8088,3.785,7.7482,8.3032,0.4319,0.2527,0.1804,0.0225,0.1295,1.5,6.4,23.8,4.3,7.0,17.2,20.22,88.0,10.1651
2022-06-16 18:47:00-04:00,54.8475,61.9998,63.522,9.4981,19.3583,20.2958,0.4479,0.279,0.166,0.0203,0.1333,1.5,7.6,27.7,4.1,6.8,18.4,20.22,88.0,13.6077
2022-06-16 18:48:00-04:00,56.1849,64.4303,65.8938,8.7767,14.2958,14.7534,0.467,0.2176,0.1621,0.0179,0.1423,1.3,7.0,23.4,4.0,6.6,17.9,20.22,88.0,10.277
2022-06-16 18:49:00-04:00,56.4583,61.9105,63.716,3.716,5.3958,5.6347,0.4462,0.2412,0.1584,0.0205,0.1317,1.3,6.3,14.7,3.4,5.6,12.9,20.33,88.0,9.0833
2022-06-16 18:50:00-04:00,55.2038,61.8587,63.4105,2.3675,4.4855,5.1331,0.4185,0.2802,0.1669,0.0216,0.1478,1.4,7.2,39.0,3.6,5.7,18.8,20.33,88.0,8.6492
2022-06-16 18:51:00-04:00,56.2913,61.8367,62.9725,2.1593,4.8056,5.1974,0.4073,0.3052,0.1799,0.0206,0.1171,1.5,7.3,26.9,4.0,6.2,16.2,20.33,88.0,8.8512
2022-06-16 18:52:00-04:00,56.1311,65.3322,66.7735,2.0666,4.4486,4.8162,0.4462,0.2136,0.1682,0.0173,0.1496,1.5,7.7,31.6,3.7,5.8,16.2,20.33,88.0,8.6328
2022-06-16 18:53:00-04:00,58.2822,64.9458,67.0189,1.7978,3.5714,4.1427,0.4201,0.2497,0.1777,0.0217,0.1381,1.5,7.8,27.5,3.6,5.9,17.1,20.33,88.0,8.2335
2022-06-16 18:54:00-04:00,57.3963,63.9362,65.4422,1.8402,4.6755,5.1067,0.3812,0.2824,0.1586,0.0166,0.1759,1.5,7.3,16.6,3.7,5.3,12.4,20.28,89.0,8.4908
2022-06-16 18:55:00-04:00,58.3625,62.7334,64.3174,1.6175,3.3733,3.7554,0.3944,0.2747,0.2056,0.0191,0.1363,1.4,6.0,21.9,4.1,6.5,16.3,20.28,89.0,7.6744
2022-06-16 18:56:00-04:00,58.9449,62.7565,64.161,1.5676,3.3191,3.5585,0.4269,0.209,0.1737,0.0134,0.1385,1.3,6.2,24.2,3.4,5.5,16.2,20.28,89.0,7.652
2022-06-16 18:57:00-04:00,56.9773,62.5256,64.2227,2.3169,5.6666,6.3059,0.4003,0.253,0.1678,0.017,0.1594,1.4,6.4,22.2,3.5,5.4,15.2,20.28,89.0,9.2531
2022-06-16 18:58:00-04:00,57.3093,64.6412,66.4491,2.1856,4.5261,4.8052,0.4473,0.2348,0.1592,0.0188,0.1605,1.4,7.1,21.8,3.7,5.9,16.4,20.28,89.0,8.395
2022-06-16 18:59:00-04:00,52.7909,62.4342,64.1662,2.0275,4.3691,4.7769,0.4494,0.2237,0.1538,0.0157,0.1542,1.6,7.0,21.5,3.6,5.9,15.0,20.28,88.0,8.5796
2022-06-16 19:00:00-04:00,51.8098,60.1923,61.8475,1.8506,3.8693,4.0646,0.4142,0.2576,0.1686,0.0134,0.1448,1.6,7.1,26.3,4.3,7.3,18.6,20.28,88.0,8.368
2022-06-16 19:01:00-04:00,55.1924,62.0513,63.667,1.3249,2.9311,3.2087,0.4122,0.2698,0.1649,0.0188,0.1522,1.4,6.9,21.6,4.0,6.2,16.7,20.28,88.0,7.9166
2022-06-16 19:02:00-04:00,54.8323,61.4075,63.0581,1.7119,4.0679,4.4819,0.3851,0.2724,0.1812,0.0195,0.1432,1.6,8.2,30.3,3.9,6.2,17.3,20.28,88.0,8.4324
2022-06-16 19:03:00-04:00,57.2698,62.1432,63.8467,2.1537,5.1879,5.8532,0.3886,0.2839,0.1806,0.0184,0.1509,1.4,7.9,25.0,3.7,5.9,16.5,20.28,88.0,9.0105
2022-06-16 19:04:00-04:00,56.5527,62.4826,63.9907,1.6278,3.2486,3.4362,0.4345,0.254,0.1283,0.0198,0.1644,1.4,7.2,29.1,3.6,6.0,18.0,20.28,88.0,8.0774
2022-06-16 19:05:00-04:00,52.9548,60.4211,61.9472,1.3128,2.4827,2.7327,0.429,0.2461,0.1581,0.0191,0.1352,1.4,7.2,33.2,3.8,5.6,17.6,20.28,88.0,7.7839
2022-06-16 19:06:00-04:00,56.1779,62.0486,63.9927,1.2453,2.2645,2.3953,0.3905,0.2743,0.1902,0.0195,0.1414,1.3,7.6,31.5,3.3,5.2,18.6,20.28,88.0,7.7666
2022-06-16 19:07:00-04:00,55.2642,59.6655,61.1147,1.4522,3.5288,4.1092,0.3743,0.2742,0.1734,0.0207,0.1403,1.6,7.5,26.1,3.4,5.9,14.4,20.28,88.0,8.1842
2022-06-16 19:08:00-04:00,54.9091,61.8198,63.2424,1.5911,3.6839,4.3262,0.4375,0.2515,0.1692,0.0201,0.1345,1.5,8.2,31.2,3.5,5.6,16.7,20.28,88.0,8.2794
2022-06-16 19:09:00-04:00,54.2397,59.7877,61.2928,1.8021,4.384,5.1685,0.4199,0.2507,0.1748,0.0182,0.1403,1.3,7.1,22.9,3.6,6.1,15.9,20.28,88.0,8.5904
2022-06-16 19:10:00-04:00,54.0909,64.9206,66.5318,2.28,5.9057,6.6868,0.4606,0.2126,0.154,0.0203,0.1376,1.5,7.5,27.5,3.5,5.7,16.6,20.28,88.0,9.3218
2022-06-16 19:11:00-04:00,55.3153,67.213,68.7308,2.5958,6.1852,6.6238,0.448,0.25,0.1569,0.0244,0.1406,1.5,8.0,21.3,3.9,6.2,16.7,20.28,88.0,9.4184
2022-06-16 19:12:00-04:00,55.8633,61.8643,63.1316,2.2845,5.0895,5.5902,0.4347,0.2638,0.1679,0.0252,0.1339,1.4,7.2,21.9,3.6,6.5,15.8,20.28,88.0,8.9656
2022-06-16 19:13:00-04:00,54.7073,62.5642,64.3792,3.3797,7.8104,8.4012,0.4186,0.2356,0.1723,0.0197,0.1233,1.4,7.5,33.5,3.5,5.5,18.5,20.28,88.0,10.1764
2022-06-16 19:14:00-04:00,55.6564,61.3517,62.8156,2.8175,5.9902,7.023,0.4143,0.2686,0.1428,0.0207,0.1307,1.5,8.3,32.9,3.9,6.3,19.2,20.28,88.0,9.3705
2022-06-16 19:15:00-04:00,55.4518,64.3234,66.0669,3.6447,7.7152,8.4329,0.4885,0.2061,0.1516,0.0155,0.1388,1.3,6.7,21.3,3.4,5.4,16.6,20.28,88.0,10.1579
2022-06-16 19:16:00-04:00,54.0215,60.9009,62.4479,2.8069,4.9043,5.2502,0.4322,0.2811,0.1589,0.0174,0.1333,1.4,7.2,22.1,3.8,6.0,16.7,20.28,88.0,8.8636
2022-06-16 19:17:00-04:00,55.5314,66.4853,67.6675,2.4842,5.3265,5.766,0.505,0.2244,0.1282,0.0165,0.16,1.3,7.1,29.7,4.0,6.7,19.3,20.28,88.0,9.088
2022-06-16 19:18:00-04:00,56.2693,65.711,67.2593,1.701,3.4222,3.8426,0.4797,0.2214,0.1399,0.0164,0.1395,1.7,8.2,27.1,4.2,7.0,16.7,20.28,88.0,8.1531
2022-06-16 19:19:00-04:00,55.7053,61.0965,62.5785,1.5105,3.4889,3.9705,0.4413,0.2562,0.1585,0.0175,0.1355,1.6,8.1,27.2,3.7,5.9,17.6,20.28,88.0,8.1842
2022-06-16 19:20:00-04:00,58.9535,63.8401,65.5668,1.7685,3.9351,4.4989,0.4042,0.26,0.1602,0.0216,0.1603,1.5,7.5,20.3,4.0,6.6,16.0,20.28,88.0,8.4005
2022-06-16 19:21:00-04:00,59.0606,63.4917,65.0381,1.7192,3.6483,4.3198,0.3737,0.3072,0.1739,0.0251,0.1475,1.6,7.2,26.9,4.0,7.3,17.9,20.28,88.0,8.2663
2022-06-16 19:22:00-04:00,56.0446,61.3751,63.0069,1.9788,4.1505,4.6968,0.4147,0.2471,0.1335,0.0213,0.1511,1.4,7.4,26.7,3.4,6.2,16.0,20.28,88.0,8.4616
2022-06-16 19:23:00-04:00,54.6317,61.1733,62.9868,1.8698,3.9699,4.3442,0.4251,0.2705,0.1592,0.0211,0.1254,1.4,6.9,21.4,3.2,5.7,16.6,20.28,88.0,8.4115
2022-06-16 19:24:00-04:00,56.4339,62.293,63.7368,1.7358,3.7208,3.9912,0.4233,0.2495,0.1692,0.0183,0.1267,1.5,8.2,29.3,3.8,5.8,18.1,20.28,88.0,8.2889
2022-06-16 19:25:00-04:00,56.1325,63.6827,66.2319,2.0374,4.6496,5.2713,0.3728,0.2675,0.1705,0.0227,0.1685,1.4,7.0,30.8,3.4,5.5,16.7,20.28,88.0,8.734
2022-06-16 19:26:00-04:00,55.4663,63.5539,66.2437,1.9896,4.3516,4.6836,0.3967,0.2406,0.1683,0.0148,0.162,1.6,7.0,22.8,3.7,6.2,14.9,20.28,88.0,8.5684
2022-06-16 19:27:00-04:00,55.9627,63.2602,65.1195,1.7656,4.102,4.6611,0.4591,0.2383,0.1562,0.0192,0.1243,1.5,6.0,24.0,3.4,5.6,15.6,20.28,88.0,8.4534
2022-06-16 19:28:00-04:00,57.3043,62.0157,63.6045,2.1752,4.9826,5.4071,0.4015,0.2536,0.1489,0.0164,0.1521,1.6,7.0,19.9,3.9,6.1,14.2,20.28,88.0,8.8999
2022-06-16 19:29:00-04:00,57.396,61.5928,63.0776,3.2229,6.4696,6.9909,0.3802,0.2548,0.1835,0.016,0.1392,1.5,6.8,18.6,3.6,5.8,13.2,20.28,88.0,9.5404
2022-06-16 19:30:00-04:00,54.2081,61.5957,63.4005,3.371,7.0246,7.6524,0.3761,0.2404,0.1535,0.0183,0.1574,1.4,7.8,34.9,3.6,6.4,18.6,20.28,88.0,9.8628
2022-06-16 19:31:00-04:00,54.6717,60.2464,61.7453,2.0471,3.5747,3.7209,0.4335,0.2921,0.152,0.0166,0.1356,1.4,7.5,26.4,3.6,6.1,18.0,20.28,88.0,8.2102
2022-06-16 19:32:00-04:00,52.844,60.0441,61.4817,1.7586,3.3743,3.7496,0.4346,0.2412,0.1602,0.0188,0.1416,1.5,7.5,26.3,3.6,6.6,16.6,20.28,88.0,8.1274
2022-06-16 19:33:00-04:00,54.6548,63.058,64.7578,2.1243,4.8117,5.059,0.4388,0.2606,0.1588,0.0172,0.1517,1.5,8.2,31.2,3.7,6.1,18.5,20.28,88.0,8.8381
2022-06-16 19:34:00-04:00,55.4145,62.8,64.5192,1.8839,3.5315,3.7391,0.4758,0.2383,0.1652,0.0192,0.1324,1.5,7.4,26.5,3.7,6.1,16.9,20.28,88.0,8.1842
2022-06-16 19:35:00-04:00,56.4535,62.6106,64.149,1.8703,3.7864,4.1334,0.3916,0.2432,0.1916,0.0187,0.1496,1.6,7.5,21.5,3.7,6.3,16.6,20.28,88.0,8.3242
2022-06-16 19:36:00-04:00,57.8679,62.9292,64.4685,1.7376,3.0525,3.3685,0.382,0.2666,0.1905,0.014,0.1578,1.5,8.0,29.5,3.9,6.9,18.4,20.28,88.0,7.9783
2022-06-16 19:37:00-04:00,57.3325,61.9831,63.6305,2.5669,6.7003,7.9826,0.4293,0.2719,0.1526,0.0198,0.133,1.3,5.7,28.6,3.9,7.5,19.9,20.28,88.0,9.6545
2022-06-16 19:38:00-04:00,58.1283,64.7598,67.0595,3.1712,5.7741,6.2984,0.4439,0.2357,0.1741,0.0229,0.1593,1.4,6.6,19.1,3.8,5.9,15.9,20.28,88.0,9.2838
2022-06-16 19:39:00-04:00,57.4376,66.0751,68.3644,3.2599,7.503,8.519,0.3946,0.247,0.1439,0.0191,0.1783,1.4,7.2,24.4,3.5,5.8,15.2,20.28,88.0,10.0815
2022-06-16 19:40:00-04:00,56.9867,63.3213,65.3856,3.6219,8.0049,8.8395,0.3569,0.2332,0.1701,0.0189,0.1849,1.5,8.3,30.8,3.7,6.2,16.8,20.28,88.0,10.2299
2022-06-16 19:41:00-04:00,55.7504,62.3723,64.7132,3.0337,6.5014,6.9504,0.3491,0.2429,0.1498,0.0192,0.1963,1.5,8.4,35.6,4.0,5.8,20.9,20.28,88.0,9.5378
2022-06-16 19:42:00-04:00,56.092,62.7502,64.9758,2.5943,5.1777,5.572,0.3815,0.2328,0.165,0.016,0.1663,1.5,7.9,27.8,4.5,7.4,20.4,20.28,88.0,8.9966
2022-06-16 19:43:00-04:00,54.5625,63.4319,65.5499,2.9692,6.6196,7.034,0.4263,0.2358,0.1555,0.0191,0.1459,1.5,6.7,17.1,4.5,7.7,18.2,20.28,88.0,9.6044
2022-06-16 19:44:00-04:00,54.8409,62.1836,63.5995,3.9963,8.5491,9.3828,0.4181,0.2343,0.1412,0.016,0.1582,1.6,7.4,26.3,3.9,6.6,15.7,20.28,88.0,10.3854
2022-06-16 19:45:00-04:00,55.8516,61.6006,63.051,2.7481,5.2828,5.6265,0.4255,0.2637,0.1689,0.0202,0.1335,1.6,7.8,32.5,4.3,7.8,21.6,20.28,88.0,9.0764
2022-06-16 19:46:00-04:00,56.1345,61.6222,62.6484,2.5626,5.9598,6.8335,0.4047,0.2406,0.1355,0.0166,0.1747,1.4,7.8,37.5,3.9,6.6,18.6,20.28,88.0,9.3417
2022-06-16 19:47:00-04:00,54.6904,60.3047,61.513,2.711,6.6449,7.3517,0.4243,0.2895,0.1442,0.0207,0.1293,1.5,7.4,26.8,4.0,7.4,18.0,20.28,88.0,9.642
2022-06-16 19:48:00-04:00,53.864,59.8282,61.3068,3.2545,6.5403,7.0661,0.4449,0.2527,0.1576,0.0187,0.1217,1.6,7.7,29.0,4.1,6.7,16.1,20.28,88.0,9.5461
2022-06-16 19:49:00-04:00,55.8016,61.6741,63.1335,3.1587,5.7484,6.1787,0.4259,0.265,0.1616,0.0209,0.1421,1.5,7.2,27.4,4.3,6.9,16.8,20.28,88.0,9.2692
2022-06-16 19:50:00-04:00,56.2338,62.3243,63.7081,3.0226,6.7655,7.3911,0.4278,0.2496,0.1397,0.0175,0.1954,1.7,8.1,31.1,4.3,7.2,15.5,20.28,88.0,9.756
2022-06-16 19:51:00-04:00,58.6063,63.9038,64.8681,2.4574,5.1653,5.6306,0.3727,0.2508,0.1278,0.0189,0.2115,1.6,7.8,21.6,3.8,6.3,15.1,20.28,88.0,8.9946
2022-06-16 19:52:00-04:00,57.4889,64.0883,65.5334,1.8016,3.8404,4.8795,0.4459,0.2344,0.1208,0.0203,0.178,1.4,7.1,25.6,3.7,5.9,16.9,20.28,88.0,8.3457
2022-06-16 19:53:00-04:00,55.809,62.373,63.8579,1.9416,4.2887,4.5811,0.4496,0.2388,0.129,0.0202,0.1638,1.6,8.0,27.6,3.8,6.5,16.0,20.28,88.0,8.5529
2022-06-16 19:54:00-04:00,55.147,63.4972,65.701,2.2841,5.4655,6.3007,0.4873,0.207,0.1261,0.0157,0.156,1.5,7.8,29.4,4.1,7.2,18.2,20.39,88.0,9.1121
2022-06-16 19:55:00-04:00,55.5234,64.5057,66.5579,2.0074,3.8964,4.2785,0.4716,0.2309,0.1519,0.015,0.1472,1.6,8.0,30.6,4.0,6.8,18.4,20.39,88.0,8.4005
