Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2022/06/16,12:04 AM,19.61,16.11,80.0,ESE,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,12:06 AM,19.61,16.11,80.0,ESE,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,12:14 AM,19.61,16.11,80.0,SE,0.16,0.64,1023.37,0.0,0.0,0.0,0.0
2022/06/16,12:19 AM,19.5,16.0,80.0,SE,0.64,2.09,1023.37,0.0,0.0,0.0,0.0
2022/06/16,12:24 AM,19.5,16.0,80.0,ESE,0.16,0.64,1023.37,0.0,0.0,0.0,0.0
2022/06/16,12:29 AM,19.5,15.78,79.0,ESE,0.32,0.8,1023.03,0.0,0.0,0.0,0.0
2022/06/16,12:34 AM,19.5,15.78,79.0,SE,0.32,1.45,1023.03,0.0,0.0,0.0,0.0
2022/06/16,12:39 AM,19.5,15.83,79.0,SSE,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,12:44 AM,19.44,15.94,80.0,SSE,0.16,0.8,1023.03,0.0,0.0,0.0,0.0
2022/06/16,12:49 AM,19.39,15.89,80.0,SSE,0.16,0.64,1023.03,0.0,0.0,0.0,0.0
2022/06/16,12:54 AM,19.39,15.89,80.0,SE,0.32,1.77,1023.03,0.0,0.0,0.0,0.0
2022/06/16,12:59 AM,19.39,15.89,80.0,SE,0.32,1.77,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:04 AM,19.39,15.89,80.0,SSE,0.64,5.47,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:09 AM,19.39,15.89,80.0,SSE,0.64,5.47,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:12 AM,19.39,15.89,80.0,SSE,0.64,5.47,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:19 AM,NA,NA,NA,North,NA,NA,1023.37,NA,NA,NA,2.0
2022/06/16,01:24 AM,NA,NA,NA,North,NA,NA,1023.37,NA,NA,NA,2.0
2022/06/16,01:29 AM,19.5,15.78,79.0,South,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:34 AM,19.5,15.78,79.0,South,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:39 AM,19.5,15.67,78.0,SSW,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:44 AM,19.5,15.61,78.0,SSW,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:49 AM,19.5,15.61,78.0,SSW,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,01:54 AM,NA,NA,NA,North,NA,NA,1023.37,NA,NA,NA,2.0
2022/06/16,01:59 AM,NA,NA,NA,North,NA,NA,1023.71,NA,NA,NA,2.0
2022/06/16,02:04 AM,NA,NA,NA,North,NA,NA,1023.71,NA,NA,NA,2.0
2022/06/16,02:08 AM,NA,NA,NA,North,NA,NA,1023.71,NA,NA,NA,2.0
2022/06/16,02:14 AM,19.5,15.78,79.0,South,0.16,0.97,1023.37,0.0,0.0,0.0,0.0
2022/06/16,02:19 AM,19.5,15.78,79.0,SSW,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,02:24 AM,19.56,15.83,79.0,SSE,0.97,2.41,1023.37,0.0,0.0,0.0,0.0
2022/06/16,02:29 AM,19.61,15.89,79.0,SSE,2.9,7.24,1023.37,0.0,0.0,0.0,0.0
2022/06/16,02:32 AM,19.61,15.89,79.0,SSE,2.9,7.24,1023.37,0.0,0.0,0.0,0.0
2022/06/16,02:39 AM,19.5,15.78,79.0,SE,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,02:44 AM,19.5,15.78,79.0,SE,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,02:46 AM,19.5,15.78,79.0,SE,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,02:54 AM,NA,NA,NA,North,NA,NA,1023.03,NA,NA,NA,2.0
2022/06/16,02:59 AM,NA,NA,NA,North,NA,NA,1022.69,NA,NA,NA,2.0
2022/06/16,03:04 AM,NA,NA,NA,North,NA,NA,1023.03,NA,NA,NA,2.0
2022/06/16,03:09 AM,NA,NA,NA,North,NA,NA,1023.03,NA,NA,NA,2.0
2022/06/16,03:14 AM,NA,NA,NA,North,NA,NA,1022.69,NA,NA,NA,2.0
2022/06/16,03:19 AM,19.28,16.06,82.0,SSE,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,03:24 AM,19.28,16.06,82.0,SE,0.0,0.0,1022.69,0.0,0.0,0.0,0.0
2022/06/16,03:29 AM,19.28,16.17,82.0,SE,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,03:34 AM,19.28,16.11,82.0,SSE,0.0,0.16,1023.03,0.0,0.0,0.0,0.0
2022/06/16,03:39 AM,19.28,16.11,82.0,SSE,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,03:44 AM,19.28,16.22,82.0,South,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,03:49 AM,19.22,16.06,82.0,SSE,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,03:54 AM,19.28,16.11,82.0,SSW,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,03:59 AM,19.22,16.0,82.0,WSW,0.0,0.0,1023.37,0.0,0.0,0.0,0.0
2022/06/16,04:04 AM,19.22,16.0,82.0,WSW,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,04:07 AM,19.22,16.0,82.0,WSW,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,04:14 AM,NA,NA,NA,North,NA,NA,1022.69,NA,NA,NA,2.0
2022/06/16,04:19 AM,19.39,16.0,81.0,SSE,0.32,1.77,1023.03,0.0,0.0,0.0,0.0
2022/06/16,04:24 AM,19.39,16.0,81.0,SSE,0.16,0.8,1023.03,0.0,0.0,0.0,0.0
2022/06/16,04:29 AM,19.28,15.89,81.0,South,0.32,1.77,1023.03,0.0,0.0,0.0,0.0
2022/06/16,04:34 AM,19.28,15.89,81.0,South,0.32,1.77,1022.69,0.0,0.0,0.0,0.0
2022/06/16,04:39 AM,19.39,16.0,81.0,SSE,0.16,1.13,1022.69,0.0,0.0,0.0,0.0
2022/06/16,04:44 AM,19.39,16.11,81.0,SSW,0.32,0.97,1022.69,0.0,0.0,0.0,0.0
2022/06/16,04:49 AM,19.39,16.0,81.0,East,0.0,0.0,1023.03,0.0,0.0,0.0,0.0
2022/06/16,04:54 AM,19.39,16.0,81.0,East,0.0,0.0,1022.69,0.0,0.0,0.0,0.0
2022/06/16,04:58 AM,19.39,16.11,82.0,SSE,0.0,0.0,1022.69,0.0,0.0,0.0,0.0
2022/06/16,05:04 AM,19.39,16.22,82.0,SSE,0.64,1.77,1022.69,0.0,0.0,0.0,0.0
2022/06/16,05:09 AM,19.39,16.17,82.0,SSE,0.97,3.06,1022.69,0.0,0.0,0.0,0.0
2022/06/16,05:14 AM,19.39,16.22,82.0,South,0.8,2.25,1022.69,0.0,0.0,0.0,0.0
2022/06/16,05:19 AM,19.39,16.22,82.0,SSE,0.97,3.22,1023.03,0.0,0.0,0.0,0.0
2022/06/16,05:24 AM,19.39,16.22,82.0,SE,0.16,0.64,1022.69,0.0,0.0,0.0,0.0
2022/06/16,05:29 AM,19.39,16.22,82.0,SE,1.93,4.99,1022.69,0.0,0.0,0.0,0.0
2022/06/16,05:34 AM,19.39,16.22,82.0,SE,4.34,9.33,1023.03,0.0,0.0,0.0,0.0
2022/06/16,05:39 AM,19.39,16.06,81.0,SE,1.29,6.11,1023.03,0.0,0.0,0.0,0.4
2022/06/16,05:44 AM,19.39,16.0,81.0,South,1.13,3.54,1023.03,0.0,0.0,0.0,0.9
2022/06/16,05:49 AM,19.44,16.06,81.0,South,0.16,0.32,1022.69,0.0,0.0,0.0,3.4
2022/06/16,05:54 AM,19.5,16.28,82.0,SSE,0.8,2.74,1022.69,0.0,0.0,0.0,6.0
2022/06/16,05:59 AM,19.44,16.28,82.0,SSE,0.8,3.54,1023.37,0.0,0.0,0.0,5.1
2022/06/16,06:04 AM,19.5,16.28,82.0,SSE,0.16,0.97,1023.37,0.0,0.0,0.0,6.0
2022/06/16,06:09 AM,19.5,16.28,82.0,SE,0.0,0.0,1023.37,0.0,0.0,0.0,6.0
2022/06/16,06:12 AM,19.5,16.28,82.0,SE,0.0,0.0,1023.37,0.0,0.0,0.0,6.0
2022/06/16,06:19 AM,19.5,16.28,82.0,SSE,0.0,0.0,1023.71,0.0,0.0,0.0,6.0
2022/06/16,06:24 AM,19.5,16.28,82.0,SSE,0.0,0.0,1023.37,0.0,0.0,0.0,6.0
2022/06/16,06:29 AM,19.61,16.39,82.0,SE,0.0,0.0,1023.71,0.0,0.0,0.0,8.6
2022/06/16,06:34 AM,19.61,16.39,82.0,SE,0.16,0.32,1024.04,0.0,0.0,0.0,6.0
2022/06/16,06:39 AM,19.61,16.61,83.0,South,0.0,0.16,1024.04,0.0,0.0,0.0,5.1
2022/06/16,06:44 AM,19.61,16.72,83.0,West,0.16,0.48,1026.08,0.0,0.0,0.0,2.6
2022/06/16,06:49 AM,19.72,16.72,83.0,,0.16,0.48,1026.08,0.0,0.0,0.0,2.9
2022/06/16,06:54 AM,19.72,16.72,83.0,West,0.0,0.0,1026.08,0.0,0.0,0.0,5.1
2022/06/16,06:59 AM,19.72,17.0,85.0,WNW,0.0,0.0,1026.08,0.0,0.0,0.0,6.5
2022/06/16,07:04 AM,19.61,17.17,86.0,NW,0.0,0.0,1026.08,0.0,0.0,0.0,6.9
2022/06/16,07:09 AM,19.5,17.28,87.0,NW,0.0,0.0,1026.08,0.0,0.0,0.0,9.9
2022/06/16,07:14 AM,19.28,17.11,87.0,NNW,0.0,0.0,1026.08,0.0,0.0,0.0,9.1
2022/06/16,07:19 AM,19.06,16.83,87.0,ENE,0.0,0.0,1026.08,0.0,0.0,0.0,10.8
2022/06/16,07:24 AM,18.94,16.56,86.0,ENE,0.0,0.0,1025.74,0.0,0.0,0.0,11.3
2022/06/16,07:29 AM,18.83,16.44,86.0,ESE,0.16,0.32,1025.4,0.0,0.0,0.0,12.1
2022/06/16,07:34 AM,18.67,16.28,86.0,ESE,0.0,0.16,1025.06,1.78,0.25,0.0,5.6
2022/06/16,07:39 AM,18.61,16.28,86.0,SSE,0.8,2.25,1025.06,4.83,0.76,0.0,4.8
2022/06/16,07:44 AM,18.44,16.5,89.0,SE,0.16,0.8,1024.72,21.08,3.81,0.0,4.8
2022/06/16,07:49 AM,17.94,16.44,91.0,SSE,0.64,1.93,1024.72,24.64,4.57,0.0,8.2
2022/06/16,07:54 AM,17.61,16.33,93.0,SSW,0.32,0.8,1024.72,22.86,5.33,0.0,9.5
2022/06/16,07:59 AM,17.17,15.94,93.0,SSE,0.48,1.61,1024.72,9.65,5.59,0.0,13.0
2022/06/16,08:04 AM,16.44,15.22,93.0,WSW,0.0,0.0,1025.06,6.1,6.35,0.0,14.7
2022/06/16,08:09 AM,16.39,15.22,93.0,South,0.32,1.61,1024.72,6.1,6.6,0.0,20.3
2022/06/16,08:14 AM,16.5,15.39,94.0,SW,0.0,0.64,1025.06,6.1,6.86,0.0,22.5
2022/06/16,08:19 AM,16.44,15.33,94.0,SE,0.0,0.0,1025.06,3.05,6.86,0.0,28.6
2022/06/16,08:24 AM,16.33,15.22,94.0,South,0.32,0.97,1025.06,1.78,6.86,0.0,30.7
2022/06/16,08:29 AM,16.06,14.83,93.0,South,0.16,0.64,1025.06,1.27,7.11,0.0,31.2
2022/06/16,08:34 AM,16.11,14.89,93.0,SSE,0.16,0.48,1024.72,1.27,7.11,0.0,37.7
2022/06/16,08:39 AM,16.22,15.06,94.0,SSE,1.29,2.74,1024.38,3.05,7.37,0.0,38.5
2022/06/16,08:44 AM,16.28,15.22,94.0,SSE,1.61,3.54,1024.38,3.56,7.62,0.0,37.7
2022/06/16,08:49 AM,16.5,15.5,94.0,SE,0.48,1.45,1024.04,3.56,7.87,0.0,45.5
2022/06/16,08:54 AM,16.5,15.72,95.0,South,0.97,2.74,1024.38,3.05,8.13,0.0,55.4
2022/06/16,08:59 AM,16.56,15.72,95.0,SSE,1.29,3.22,1024.38,3.05,8.13,0.0,62.0
2022/06/16,09:04 AM,16.61,15.78,95.0,SSE,1.29,3.7,1024.04,1.78,8.13,0.0,60.7
2022/06/16,09:09 AM,16.72,15.89,95.0,SE,1.29,2.57,1024.04,0.0,8.13,0.0,76.7
2022/06/16,09:14 AM,16.72,15.89,95.0,South,0.64,1.61,1023.71,0.0,8.13,1.0,90.7
2022/06/16,09:19 AM,16.72,15.89,95.0,South,0.64,1.93,1023.71,0.0,8.13,1.0,91.5
2022/06/16,09:24 AM,16.72,15.89,95.0,SSE,1.29,3.38,1023.37,0.0,8.13,1.0,86.2
2022/06/16,09:29 AM,16.72,15.94,95.0,SSE,1.93,4.18,1023.03,0.0,8.13,1.0,95.4
2022/06/16,09:34 AM,16.83,16.06,95.0,SE,1.13,3.7,1022.69,0.0,8.13,1.0,113.2
2022/06/16,09:39 AM,17.0,16.17,95.0,SSE,0.64,1.61,1022.69,0.0,8.13,1.0,144.0
2022/06/16,09:44 AM,17.11,16.11,94.0,SSE,1.61,3.7,1022.69,0.0,8.13,2.0,182.5
2022/06/16,09:49 AM,17.0,15.89,94.0,SSE,1.45,4.51,1022.35,0.0,8.13,2.0,204.7
2022/06/16,09:54 AM,17.17,16.06,94.0,SSE,1.77,4.02,1022.35,0.0,8.13,2.0,209.9
2022/06/16,09:59 AM,17.39,16.22,94.0,SSE,0.64,2.74,1022.69,0.0,8.13,2.0,213.8
2022/06/16,10:04 AM,17.67,16.39,93.0,SE,0.16,0.48,1023.03,0.0,8.13,2.0,223.8
2022/06/16,10:09 AM,17.94,16.33,90.0,South,0.16,0.8,1023.37,0.0,8.13,2.0,228.1
2022/06/16,10:14 AM,18.5,16.61,89.0,ESE,0.0,0.0,1023.37,0.0,8.13,2.0,213.8
2022/06/16,10:19 AM,18.78,16.78,88.0,South,0.16,0.32,1023.71,0.0,8.13,3.0,268.9
2022/06/16,10:24 AM,18.89,16.78,88.0,SSE,0.0,0.0,1023.71,0.0,8.13,3.0,324.9
2022/06/16,10:29 AM,19.11,16.83,87.0,SSE,0.16,0.48,1023.37,0.0,8.13,3.0,301.4
2022/06/16,10:34 AM,19.17,16.83,87.0,SSE,0.16,0.64,1023.37,0.0,8.13,2.0,197.8
2022/06/16,10:39 AM,19.0,16.72,87.0,SSW,0.64,2.25,1023.37,0.0,8.13,2.0,181.3
2022/06/16,10:44 AM,18.89,16.72,87.0,SSE,0.8,1.93,1023.03,0.0,8.13,2.0,213.4
2022/06/16,10:49 AM,19.06,16.83,87.0,SE,0.64,2.57,1022.69,0.0,8.13,3.0,305.4
2022/06/16,10:54 AM,19.17,16.94,87.0,SSE,0.48,0.97,1023.03,0.0,8.13,3.0,314.0
2022/06/16,10:59 AM,19.39,17.11,87.0,SSW,0.48,1.29,1022.69,0.0,8.13,4.0,352.2
2022/06/16,11:04 AM,19.39,17.22,87.0,SSE,0.16,0.64,1022.69,0.0,8.13,4.0,365.2
2022/06/16,11:09 AM,19.72,17.39,87.0,SW,0.8,1.77,1022.69,0.0,8.13,4.0,411.2
2022/06/16,11:14 AM,19.67,17.44,87.0,SW,0.64,2.25,1022.69,0.0,8.13,4.0,385.1
2022/06/16,11:19 AM,19.61,17.39,87.0,SW,0.97,2.25,1023.03,0.0,8.13,4.0,357.8
2022/06/16,11:24 AM,19.56,17.33,87.0,South,0.0,0.32,1022.69,0.0,8.13,3.0,335.3
2022/06/16,11:29 AM,19.89,17.33,86.0,SE,0.0,0.16,1023.03,0.0,8.13,4.0,378.3
2022/06/16,11:34 AM,20.11,17.5,85.0,South,0.0,0.0,1023.03,0.0,8.13,5.0,436.4
2022/06/16,11:39 AM,20.61,17.56,83.0,SE,0.0,0.48,1023.03,0.0,8.13,6.0,562.6
2022/06/16,11:44 AM,20.72,17.67,83.0,ESE,0.8,2.09,1022.69,0.0,8.13,4.0,425.1
2022/06/16,11:49 AM,20.61,17.67,83.0,South,1.61,3.7,1022.69,0.0,8.13,7.0,645.1
2022/06/16,11:54 AM,20.61,17.61,83.0,SSW,0.0,0.0,1022.69,0.0,8.13,8.0,775.6
2022/06/16,11:59 AM,20.72,17.5,82.0,SSW,0.0,0.0,1022.69,0.0,8.13,8.0,775.6
2022/06/16,12:04 PM,21.0,17.67,82.0,SW,0.0,0.0,1022.35,0.0,8.13,8.0,775.6
2022/06/16,12:09 PM,21.28,17.89,81.0,SW,0.0,0.0,1022.35,0.0,8.13,3.0,301.4
2022/06/16,12:12 PM,21.28,17.89,81.0,SW,0.0,0.0,1022.01,0.0,8.13,3.0,301.4
2022/06/16,12:19 PM,NA,NA,NA,North,NA,NA,1022.69,NA,NA,NA,2.0
2022/06/16,12:24 PM,NA,NA,NA,North,NA,NA,1022.69,NA,NA,NA,2.0
2022/06/16,12:29 PM,NA,NA,NA,North,NA,NA,1022.69,NA,NA,NA,2.0
2022/06/16,12:34 PM,NA,NA,NA,North,NA,NA,1022.69,NA,NA,NA,2.0
2022/06/16,12:39 PM,NA,NA,NA,North,NA,NA,1022.35,NA,NA,NA,2.0
2022/06/16,12:44 PM,21.5,17.89,80.0,SE,0.0,0.0,1022.35,0.0,8.13,3.0,259.4
2022/06/16,12:49 PM,21.5,17.89,80.0,SE,0.0,0.0,1022.35,0.0,8.13,3.0,259.4
2022/06/16,12:54 PM,21.5,17.89,80.0,SE,0.0,0.0,1022.35,0.0,8.13,3.0,259.4
2022/06/16,12:59 PM,NA,NA,NA,North,NA,NA,1022.01,NA,NA,NA,2.0
2022/06/16,01:04 PM,NA,NA,NA,North,NA,NA,1022.01,NA,NA,NA,2.0
2022/06/16,01:09 PM,NA,NA,NA,North,NA,NA,1022.01,NA,NA,NA,2.0
2022/06/16,01:14 PM,NA,NA,NA,North,NA,NA,1022.01,NA,NA,NA,2.0
2022/06/16,01:17 PM,NA,NA,NA,North,NA,NA,1022.01,NA,NA,NA,2.0
2022/06/16,01:24 PM,21.11,17.67,81.0,ESE,0.16,1.77,1022.01,0.0,8.13,4.0,378.6
2022/06/16,01:29 PM,21.22,17.61,80.0,South,1.29,3.38,1022.01,0.0,8.13,6.0,547.0
2022/06/16,01:34 PM,21.5,17.67,79.0,SSE,2.74,6.44,1022.01,0.0,8.13,4.0,364.0
2022/06/16,01:39 PM,21.22,17.56,79.0,SSE,0.0,0.0,1021.67,0.0,8.13,3.0,261.5
2022/06/16,01:44 PM,21.22,17.39,79.0,SSE,0.0,0.0,1021.33,0.0,8.13,3.0,261.5
2022/06/16,01:49 PM,21.22,17.56,80.0,South,0.0,0.0,1021.33,0.0,8.13,3.0,304.0
2022/06/16,01:54 PM,21.22,17.61,80.0,South,0.0,0.0,1021.33,0.0,8.13,3.0,304.0
2022/06/16,01:59 PM,21.22,17.61,80.0,South,0.0,0.0,1021.0,0.0,8.13,3.0,304.0
2022/06/16,02:04 PM,NA,NA,NA,North,NA,NA,1021.0,NA,NA,NA,2.0
2022/06/16,02:09 PM,NA,NA,NA,North,NA,NA,1021.67,NA,NA,NA,2.0
2022/06/16,02:14 PM,21.39,17.61,79.0,SSE,9.65,13.03,1021.33,0.0,8.13,5.0,493.1
2022/06/16,02:19 PM,21.39,17.61,79.0,SSE,9.65,13.03,1021.33,0.0,8.13,5.0,493.1
2022/06/16,02:24 PM,21.39,17.61,79.0,SSE,9.65,13.03,1021.0,0.0,8.13,5.0,493.1
2022/06/16,02:29 PM,NA,NA,NA,North,NA,NA,1021.33,NA,NA,NA,2.0
2022/06/16,02:34 PM,NA,NA,NA,North,NA,NA,1021.0,NA,NA,NA,2.0
2022/06/16,02:39 PM,NA,NA,NA,North,NA,NA,1020.66,NA,NA,NA,2.0
2022/06/16,02:44 PM,21.61,18.0,80.0,SE,1.45,3.54,1020.66,0.0,8.13,4.0,350.0
2022/06/16,02:49 PM,21.67,18.06,80.0,SSE,3.54,6.28,1020.66,0.0,8.13,5.0,457.2
2022/06/16,02:54 PM,21.72,18.11,80.0,South,2.9,9.33,1020.66,0.0,8.13,4.0,364.0
2022/06/16,02:58 PM,21.72,18.11,80.0,South,2.9,9.33,1020.66,0.0,8.13,4.0,364.0
2022/06/16,03:04 PM,21.72,18.11,80.0,SSE,4.67,10.62,1020.32,0.0,8.13,4.0,429.4
2022/06/16,03:09 PM,21.72,18.11,80.0,SE,4.67,10.14,1020.32,0.0,8.13,5.0,473.7
2022/06/16,03:14 PM,21.78,18.17,80.0,SE,2.09,5.47,1019.98,0.0,8.13,7.0,685.3
2022/06/16,03:19 PM,22.33,18.28,78.0,SSE,0.97,4.18,1020.32,0.0,8.13,7.0,685.3
2022/06/16,03:24 PM,22.61,18.39,77.0,SW,4.18,7.4,1020.32,0.0,8.13,4.0,363.5
2022/06/16,03:29 PM,21.83,18.28,80.0,SSE,2.74,7.08,1020.32,0.0,8.13,4.0,414.7
2022/06/16,03:34 PM,21.61,18.22,81.0,SE,1.45,5.47,1020.32,0.0,8.13,4.0,372.6
2022/06/16,03:39 PM,21.61,18.22,81.0,SE,1.45,5.47,1019.98,0.0,8.13,4.0,372.6
2022/06/16,03:44 PM,NA,NA,NA,North,NA,NA,1019.64,NA,NA,NA,2.0
2022/06/16,03:49 PM,NA,NA,NA,North,NA,NA,1019.98,NA,NA,NA,2.0
2022/06/16,03:54 PM,NA,NA,NA,North,NA,NA,1019.98,NA,NA,NA,2.0
2022/06/16,03:59 PM,NA,NA,NA,North,NA,NA,1019.64,NA,NA,NA,2.0
2022/06/16,04:02 PM,NA,NA,NA,North,NA,NA,1019.64,NA,NA,NA,2.0
2022/06/16,04:09 PM,NA,NA,NA,North,NA,NA,1019.64,NA,NA,NA,2.0
2022/06/16,04:14 PM,NA,NA,NA,North,NA,NA,1019.64,NA,NA,NA,2.0
2022/06/16,04:19 PM,NA,NA,NA,North,NA,NA,1019.3,NA,NA,NA,2.0
2022/06/16,04:24 PM,NA,NA,NA,North,NA,NA,1019.3,NA,NA,NA,2.0
2022/06/16,04:29 PM,NA,NA,NA,North,NA,NA,1018.96,NA,NA,NA,2.0
2022/06/16,04:34 PM,NA,NA,NA,North,NA,NA,1018.96,NA,NA,NA,2.0
2022/06/16,04:39 PM,21.0,17.78,82.0,ESE,1.13,3.54,1018.96,0.0,8.13,3.0,333.5
2022/06/16,04:44 PM,21.0,17.89,82.0,ESE,4.34,9.98,1018.63,0.0,8.13,3.0,333.5
2022/06/16,04:49 PM,21.0,17.78,82.0,SSW,4.67,9.33,1018.63,0.0,8.13,2.0,235.5
2022/06/16,04:54 PM,21.0,17.78,82.0,SSW,4.67,9.33,1018.96,0.0,8.13,2.0,235.5
2022/06/16,04:59 PM,NA,NA,NA,North,NA,NA,1018.29,NA,NA,NA,2.0
2022/06/16,05:04 PM,NA,NA,NA,North,NA,NA,1018.63,NA,NA,NA,2.0
2022/06/16,05:09 PM,NA,NA,NA,North,NA,NA,1018.29,NA,NA,NA,2.0
2022/06/16,05:14 PM,NA,NA,NA,North,NA,NA,1018.29,NA,NA,NA,2.0
2022/06/16,05:17 PM,NA,NA,NA,North,NA,NA,1018.29,NA,NA,NA,2.0
2022/06/16,05:24 PM,NA,NA,NA,North,NA,NA,1017.95,NA,NA,NA,2.0
2022/06/16,05:29 PM,NA,NA,NA,North,NA,NA,1018.29,NA,NA,NA,2.0
2022/06/16,05:34 PM,NA,NA,NA,North,NA,NA,1017.95,NA,NA,NA,2.0
2022/06/16,05:39 PM,NA,NA,NA,North,NA,NA,1017.61,NA,NA,NA,2.0
2022/06/16,05:44 PM,20.22,17.78,86.0,SE,3.54,7.24,1017.95,0.0,8.13,0.0,50.3
2022/06/16,05:49 PM,20.22,17.83,86.0,SSE,0.16,1.13,1017.61,0.0,8.13,0.0,59.0
2022/06/16,05:54 PM,20.28,17.89,86.0,SSE,0.0,0.0,1017.61,0.0,8.13,0.0,63.7
2022/06/16,05:59 PM,20.28,17.89,86.0,SSE,0.0,0.0,1017.27,0.0,8.13,0.0,63.7
2022/06/16,06:04 PM,20.22,18.11,87.0,SE,5.63,11.75,1017.27,0.0,8.13,0.0,45.9
2022/06/16,06:09 PM,20.22,18.11,88.0,SE,11.58,18.5,1017.27,0.0,8.13,0.0,41.6
2022/06/16,06:14 PM,20.22,18.11,88.0,SE,12.23,18.5,1017.61,0.0,8.13,0.0,38.2
2022/06/16,06:19 PM,20.17,18.06,88.0,SE,6.28,11.91,1017.61,0.0,8.13,0.0,31.6
2022/06/16,06:24 PM,20.11,18.0,88.0,SE,7.88,16.57,1017.61,0.0,8.13,0.0,29.5
2022/06/16,06:29 PM,20.11,18.17,89.0,SSE,7.88,20.11,1017.61,0.0,8.13,0.0,45.9
2022/06/16,06:34 PM,20.11,18.06,88.0,SSE,2.9,8.53,1017.27,0.0,8.13,0.0,45.9
2022/06/16,06:39 PM,20.22,18.11,88.0,ESE,1.45,7.24,1017.61,0.0,8.13,0.0,47.2
2022/06/16,06:44 PM,20.22,18.17,88.0,SSE,1.29,2.9,1017.61,0.0,8.13,0.0,39.4
2022/06/16,06:49 PM,20.33,18.22,88.0,SSE,5.79,7.4,1017.61,0.0,8.13,0.0,38.5
2022/06/16,06:54 PM,20.28,18.33,89.0,SSW,0.97,3.22,1017.61,0.0,8.13,0.0,36.3
2022/06/16,06:59 PM,20.28,18.22,88.0,SSE,0.16,0.64,1017.61,0.0,8.13,0.0,32.1
2022/06/16,07:04 PM,20.28,18.22,88.0,SSE,0.32,1.77,1017.95,0.0,8.13,0.0,31.2
2022/06/16,07:09 PM,20.28,18.22,88.0,SSE,0.97,3.38,1018.29,0.0,8.13,0.0,25.9
2022/06/16,07:14 PM,20.28,18.22,88.0,SE,0.48,2.09,1018.29,0.0,8.13,0.0,21.7
2022/06/16,07:19 PM,20.28,18.22,88.0,SSW,0.0,0.0,1018.29,0.0,8.13,0.0,19.9
2022/06/16,07:24 PM,20.28,18.22,88.0,SSW,0.0,0.0,1018.29,0.0,8.13,0.0,19.9
2022/06/16,07:29 PM,20.28,18.22,88.0,SSE,3.22,9.33,1017.95,0.0,8.13,0.0,30.7
2022/06/16,07:34 PM,20.28,18.22,88.0,SSE,3.22,9.33,1017.95,0.0,8.13,0.0,30.7
2022/06/16,07:38 PM,20.28,18.22,88.0,SSE,3.22,9.33,1017.95,0.0,8.13,0.0,30.7
2022/06/16,07:44 PM,NA,NA,NA,North,NA,NA,1017.61,NA,NA,NA,2.0
2022/06/16,07:49 PM,NA,NA,NA,North,NA,NA,1017.95,NA,NA,NA,2.0
2022/06/16,07:54 PM,20.39,18.28,88.0,SE,0.0,0.0,1017.61,0.0,8.13,0.0,4.8
2022/06/16,07:59 PM,20.39,18.28,88.0,SE,0.0,0.0,1017.95,0.0,8.13,0.0,4.8
2022/06/16,08:04 PM,20.39,18.28,88.0,SE,2.25,3.06,1017.61,0.0,8.13,0.0,4.8
2022/06/16,08:09 PM,20.39,18.28,88.0,SE,7.24,9.33,1017.61,0.0,8.13,0.0,2.6
2022/06/16,08:14 PM,20.39,18.28,88.0,SE,7.24,9.33,1017.27,0.0,8.13,0.0,2.6
2022/06/16,08:19 PM,20.22,18.11,88.0,SSE,0.8,2.74,1017.27,0.0,8.13,0.0,0.4
2022/06/16,08:24 PM,20.28,18.17,88.0,SSE,0.8,3.38,1017.27,0.0,8.13,0.0,0.4
2022/06/16,08:29 PM,20.22,18.28,89.0,SSE,2.74,6.44,1017.27,0.0,8.13,0.0,0.0
